latitude,longitude,acq_date,ndvi,ndmi,land_cover,label
41.22066,28.85104,2020-08-29,0.0190,-0.1076,7,1
40.88447,29.16013,2020-08-29,-0.0406,0.1198,0,0
38.02099,41.42853,2023-07-13,0.5823,0.1769,4,1
36.87352,39.92211,2021-07-27,0.1242,0.0547,4,1
37.23534,39.59132,2021-07-27,0.1019,-0.0234,4,0
37.46282,39.55275,2023-06-16,0.2081,0.0243,4,0
37.52455,35.97772,2023-07-15,0.0850,0.1048,1,1
37.10395,36.33039,2023-07-15,0.1067,-0.0292,4,0
36.37654,36.48447,2021-08-28,0.0748,0.0831,4,1
36.72939,36.09053,2021-08-28,-0.3933,-0.1818,0,0
37.11135,40.20372,2020-10-19,0.0995,0.0364,5,1
37.53269,39.79165,2020-10-19,0.0989,-0.1477,7,0
37.86853,30.36507,2021-06-11,0.0006,-0.0677,6,1
37.22212,39.69701,2020-06-27,0.2246,0.1039,4,1
37.62737,40.15214,2020-06-27,0.2404,0.0001,4,0
36.80048,40.00297,2022-07-04,0.0994,-0.1549,4,0
37.44078,37.00594,2023-07-12,0.6309,0.1150,6,1
37.85049,36.66490,2023-07-12,0.3636,-0.0392,5,0
37.58765,40.63470,2020-03-08,0.2480,-0.1613,2,0
37.64635,39.53249,2020-09-27,0.1229,0.0189,4,1
37.27241,39.14632,2020-09-27,0.1094,-0.1708,4,0
38.11606,27.16192,2020-08-01,0.7569,0.2510,1,1
37.74691,26.77837,2020-08-01,0.7991,0.3269,1,0
40.20804,37.21973,2023-11-01,0.7200,0.1501,5,0
37.25735,36.07081,2020-08-30,0.3168,-0.1697,4,1
36.87622,36.41753,2020-08-30,0.9175,0.3611,1,0
38.99626,40.65395,2020-08-31,0.6173,0.1730,1,1
38.65516,40.25467,2020-08-31,0.3221,-0.0892,5,0
39.2025,37.39492,2023-10-11,0.1327,-0.1101,4,1
39.52899,36.94923,2023-10-11,0.2388,-0.0013,4,0
36.716,28.16768,2021-07-29,0.0964,-0.1578,6,1
37.12828,27.72721,2021-07-29,0.4709,0.1292,4,0
36.56782,32.22515,2023-09-17,0.6037,0.2394,1,1
40.20425,35.10467,2023-10-29,0.1395,-0.1442,4,1
40.52065,35.54176,2023-10-29,0.0999,-0.0585,4,0
37.09204,40.25682,2022-12-17,0.2805,-0.1663,4,1
36.72494,39.82214,2022-12-17,0.1361,-0.0722,4,0
37.13483,40.20172,2021-06-26,0.1477,-0.0882,4,0
37.28251,39.86908,2021-11-17,0.1343,-0.1969,4,1
37.59006,39.39299,2021-11-17,0.1229,-0.0687,4,0
37.28378,37.09282,2020-10-07,0.1736,-0.0046,4,1
41.36249,34.17237,2020-09-03,0.4748,0.1809,1,1
41.78973,33.77567,2020-09-03,0.5895,-0.0071,5,0
36.32362,32.39455,2021-08-01,-0.1707,-0.6475,0,0
36.9222,31.37451,2021-07-28,0.7694,0.2426,1,1
36.59811,31.72294,2021-07-28,-0.0366,-0.0420,0,0
37.40518,36.23133,2023-09-19,0.5929,-0.0777,5,0
37.41225,39.61129,2023-08-24,0.7373,0.3513,4,1
37.09861,39.11989,2023-08-24,0.8819,0.4901,4,0
36.72886,28.15554,2021-07-29,0.8683,0.2997,1,1
36.32828,27.74732,2021-07-29,0.0143,-0.0738,0,0
36.32891,33.95453,2021-11-10,0.3041,0.0960,4,1
36.71363,34.25929,2021-11-10,0.3595,-0.1088,5,0
37.30103,28.34489,2021-08-05,0.6176,0.1615,1,1
36.92956,28.79343,2021-08-05,0.7921,0.1348,1,0
37.818,27.79826,2023-02-16,0.2722,-0.0870,4,1
37.40696,27.40650,2023-02-16,-0.5859,0.3016,0,0
38.08644,40.09624,2021-10-10,0.1378,-0.0876,4,1
37.75123,39.65871,2021-10-10,0.1022,-0.0809,4,0
37.53271,42.19563,2020-09-16,0.2200,-0.1872,5,1
38.0446,40.20979,2021-09-19,0.3622,0.1729,4,1
39.21930,37.64985,2021-09-29,0.1491,-0.1676,7,0
37.87464,40.44859,2020-10-18,0.1266,0.0094,7,1
37.48953,40.12318,2020-10-18,0.1208,-0.1619,7,0
37.28362,43.92492,2020-07-21,0.4943,0.1119,5,1
36.96315,44.25608,2020-07-21,0.3291,-0.1092,5,0
36.87407,40.09235,2020-07-09,0.1306,-0.0528,4,1
36.56513,40.55133,2020-07-09,0.1319,-0.0422,4,0
36.83946,39.9008,2023-06-25,0.1142,-0.0809,4,1
36.36707,39.54060,2023-06-25,0.0553,-0.0478,7,0
36.85708,31.25135,2020-10-05,0.5155,0.0818,4,1
36.52076,31.73792,2020-10-05,0.1698,-0.4259,0,0
36.86302,38.49432,2023-06-26,0.0807,-0.0536,7,1
36.41641,38.03529,2023-06-26,0.1100,-0.0748,4,0
35.81861,32.82200,2021-07-29,-0.0864,0.0951,0,0
36.21065,36.00823,2020-09-05,0.7558,0.3214,1,1
36.57886,36.46758,2020-09-05,0.0841,-0.0349,7,0
36.85663,31.63412,2021-07-29,0.6226,0.0119,1,1
36.42089,31.24016,2021-07-29,0.0399,-0.0070,0,0
37.53675,38.01496,2023-10-11,0.7857,0.3942,4,1
37.14669,37.52001,2023-10-11,0.1419,-0.1201,7,0
40.04881,33.89342,2021-08-29,0.2472,-0.1040,4,1
39.66295,33.43665,2021-08-29,0.0989,-0.1549,7,0
36.7711,28.15723,2021-07-29,0.1925,-0.0706,1,1
37.15606,27.70797,2021-07-29,0.4022,-0.1840,1,0
36.90469,31.49803,2021-07-29,0.5943,0.0530,1,1
37.21753,31.11214,2021-07-29,0.5925,0.0830,1,0
37.02799,27.75103,2021-08-01,0.8193,0.1860,1,1
36.55697,27.27136,2021-08-01,0.0526,-0.0752,0,0
36.79794,36.10558,2022-09-10,-0.0574,0.0297,0,0
38.68633,40.3801,2021-06-26,0.5550,0.0788,5,1
39.16771,40.02877,2021-06-26,0.6840,0.2241,1,0
37.56767,38.98362,2023-07-02,0.2038,-0.0656,4,1
38.02412,38.58980,2023-07-02,0.2956,-0.0676,4,0
39.15022,40.06425,2020-09-01,0.5822,0.0827,5,1
38.81989,40.39049,2020-09-01,0.3922,0.1028,2,0
37.56949,39.31562,2023-08-24,0.1254,-0.0783,4,1
38.06603,39.64075,2023-08-24,0.1218,-0.0830,6,0
37.67582,40.92943,2020-07-25,0.1048,-0.1131,4,1
37.27142,41.27589,2020-07-25,0.1406,-0.1388,4,0
38.2786,41.73776,2020-09-06,0.7645,0.2458,1,1
37.14131,39.82104,2020-10-29,0.1101,-0.0933,4,1
37.58783,39.49616,2020-10-29,0.0852,0.0060,4,0
37.26799,39.61513,2023-07-02,0.2629,0.0623,4,1
37.75816,39.30172,2023-07-02,0.1355,-0.0282,6,0
36.19068,33.55575,2022-09-07,0.4386,0.0093,1,1
36.66961,33.16262,2022-09-07,0.1210,-0.1562,4,0
39.19838,37.40343,2023-10-11,0.1114,-0.1103,4,1
37.53542,33.59858,2020-03-07,0.1325,-0.1581,4,1
37.95106,33.23127,2020-03-07,0.1579,-0.1126,4,0
36.9515,39.13485,2021-11-11,0.4490,0.0446,4,1
38.76702,26.94154,2021-07-10,-0.0005,-0.0685,6,1
38.44032,26.47362,2021-07-10,0.1178,0.0880,0,0
37.10689,36.01406,2020-08-25,0.3439,-0.0939,4,1
37.49884,35.53323,2020-08-25,0.6013,0.1279,1,0
38.16492,40.32015,2020-08-21,0.1035,-0.1116,7,1
38.63215,40.62846,2020-08-21,0.1166,-0.1748,5,0
37.13926,40.69511,2020-06-23,0.2504,0.0403,4,1
36.90132,35.78685,2020-08-31,0.2365,-0.2290,4,1
36.59259,36.21521,2020-08-31,0.6269,0.1608,1,0
38.25038,40.53031,2020-07-25,0.1174,-0.1356,7,1
36.90177,31.3789,2021-07-28,0.7365,0.1462,1,1
37.30009,28.31628,2021-08-05,0.2314,-0.0965,5,1
36.84491,28.01217,2021-08-05,-0.2577,-0.3121,0,0
36.70626,35.39727,2020-09-15,0.3516,-0.1610,4,1
37.11729,35.07270,2020-09-15,0.2960,-0.0253,4,0
36.85268,35.40424,2021-09-04,0.1951,-0.1493,4,1
36.81203,38.6737,2023-12-19,0.3412,-0.0777,4,1
38.92078,34.737,2021-08-02,0.1826,-0.1263,4,1
39.00824,31.74525,2020-12-02,0.1468,-0.1383,4,1
38.16633,40.62756,2022-09-17,0.1005,-0.0999,7,1
39.22124,40.11473,2021-08-30,0.8463,0.3298,1,1
38.83368,39.74016,2021-08-30,0.1628,-0.0884,5,0
37.06195,39.15038,2021-06-09,0.1659,-0.0557,4,1
37.55675,39.58067,2021-06-09,0.1488,0.0344,4,0
36.80258,39.16784,2021-06-14,0.2069,0.0950,4,1
37.29139,38.83350,2021-06-14,0.1823,-0.0530,4,0
36.96418,40.18771,2023-11-07,0.5434,0.1382,4,1
37.07369,40.43488,2021-01-11,0.2253,-0.1463,4,1
37.9679,41.39223,2020-10-08,0.2207,0.0817,4,1
38.43394,41.74397,2020-10-08,0.2304,-0.0317,5,0
36.79309,38.93435,2020-06-27,0.1673,-0.0151,4,1
36.43095,38.44390,2020-06-27,0.0904,-0.0910,7,0
36.37666,36.48645,2021-08-28,0.0509,0.0947,4,1
36.79588,36.00985,2021-08-28,-0.1079,-0.0080,0,0
37.55624,39.12786,2023-11-08,0.1785,-0.0214,4,1
37.18374,38.79284,2023-11-08,0.0958,-0.0692,4,0
36.85728,31.69401,2021-07-31,0.6396,0.3106,1,1
36.38613,32.09921,2021-07-31,0.0586,-0.0413,0,0
37.07984,39.78639,2020-06-28,0.1762,-0.0367,4,1
36.61400,40.13186,2020-06-28,0.1018,-0.1039,7,0
36.51610,30.93229,2021-08-02,0.0018,-0.0244,0,0
36.91529,39.76654,2023-07-02,0.1574,-0.0657,4,1
36.50678,39.45026,2023-07-02,0.0800,-0.0700,7,0
37.49028,40.65893,2023-08-13,0.2366,-0.0258,5,1
37.00624,41.00099,2023-08-13,0.0914,-0.0845,7,0
38.547,29.4957,2021-10-08,0.1077,-0.1694,4,1
38.14938,29.17593,2021-10-08,0.3174,-0.1719,4,0
37.00335,40.30603,2021-11-23,0.1156,-0.0582,4,1
37.37866,39.88176,2021-11-23,0.1389,-0.0891,5,0
36.3082,36.46135,2020-06-03,0.2956,0.0770,4,1
36.61904,36.08368,2020-06-03,0.0153,0.0956,0,0
38.93646,32.03467,2020-11-12,0.3191,-0.1262,4,1
39.39129,31.70769,2020-11-12,0.4444,-0.0197,1,0
40.11887,37.20129,2023-11-01,0.2346,-0.2197,7,0
36.84274,38.70849,2020-06-27,0.1284,-0.0123,7,1
36.34883,38.31753,2020-06-27,0.1478,-0.1563,7,0
38.59101,32.20947,2021-12-12,0.1546,-0.1824,4,1
39.04392,31.90683,2021-12-12,0.5112,0.2160,4,0
37.70187,40.9558,2020-07-25,0.1381,-0.0342,7,1
37.32402,41.40951,2020-07-25,0.1465,-0.1578,5,0
38.02646,41.43182,2023-07-13,0.1662,0.0247,4,1
38.44093,41.87814,2023-07-13,0.7383,0.2586,1,0
37.62201,38.89307,2020-08-04,0.1271,-0.0935,4,1
37.96925,38.44152,2020-08-04,0.4108,0.0118,5,0
41.40023,31.99055,2020-04-24,0.4675,-0.0824,2,1
41.70757,32.30045,2020-04-24,0.7963,0.2692,1,0
36.76606,31.57187,2021-07-29,0.5357,0.0190,1,1
36.35488,31.21567,2021-07-29,0.0106,-0.0643,0,0
37.74768,38.55497,2023-10-10,0.3945,0.1081,4,1
36.95814,31.46035,2021-07-30,0.7484,0.2975,1,1
37.31160,31.84543,2021-07-30,0.2556,-0.0498,5,0
36.33322,31.66057,2021-08-02,-0.0611,-0.1101,0,0
37.07359,27.83144,2021-08-05,0.4486,0.1286,1,1
36.57987,28.17652,2021-08-05,0.1395,-0.6302,0,0
36.8786,38.87038,2023-06-16,0.3634,0.2330,4,1
36.38124,38.45479,2023-06-16,0.1402,-0.0637,7,0
36.76413,31.9692,2021-07-31,0.5974,0.1641,1,1
36.29262,31.51272,2021-07-31,0.0398,-0.0771,0,0
37.48972,39.42766,2023-07-06,0.1061,-0.0896,4,1
37.79922,39.08113,2023-07-06,0.1488,-0.0726,7,0
36.70701,35.4346,2020-09-05,0.2577,-0.2241,4,1
36.26875,35.88431,2020-09-05,0.5003,0.1435,1,0
40.84203,39.63007,2020-10-09,0.5955,-0.0122,1,1
41.24682,40.00199,2020-10-09,-0.2317,0.0604,0,0
36.52127,39.39238,2021-11-11,0.1146,-0.0962,7,0
39.26955,37.58534,2023-09-25,0.1774,-0.1143,7,1
39.76005,37.24055,2023-09-25,0.1929,-0.1478,5,0
36.85109,35.00392,2020-08-30,0.5327,0.1668,4,1
37.26272,35.46506,2020-08-30,0.1938,-0.1179,4,0
36.87699,35.20758,2023-09-28,0.1346,-0.1685,4,1
36.52761,34.85621,2023-09-28,-0.1077,-0.2840,0,0
36.92696,31.44011,2021-07-30,0.7400,0.2755,1,1
36.50467,31.86540,2021-07-30,0.0074,-0.0060,0,0
38.68441,31.96442,2021-10-30,0.1445,-0.1764,4,1
39.03430,31.61677,2021-10-30,0.1209,-0.1481,4,0
36.36614,30.15116,2022-10-11,0.0916,-0.1433,5,1
36.69313,30.61339,2022-10-11,0.5652,-0.3374,0,0
37.01337,35.84578,2020-08-24,0.3452,0.0234,4,1
36.61268,36.33380,2020-08-24,0.3711,0.0958,6,0
37.43195,36.38383,2020-09-09,0.7521,0.2618,1,0
38.06582,40.16664,2021-10-20,0.2373,-0.0165,4,1
37.70754,40.49952,2021-10-20,0.1139,-0.1247,4,0
37.28294,39.39016,2021-06-21,0.2880,0.1439,4,1
36.95883,40.16724,2023-11-08,0.3995,0.0635,4,1
36.57810,40.53614,2023-11-08,0.0932,-0.0357,4,0
36.88977,39.06169,2020-06-21,0.2316,0.0563,4,1
36.41604,38.66519,2020-06-21,0.1189,-0.0660,7,0
37.03437,40.31327,2020-06-21,0.1255,-0.0983,4,1
36.68959,39.98126,2020-06-21,0.1449,-0.0291,7,0
38.58941,27.1017,2020-07-27,0.1873,-0.1868,5,1
38.93021,26.73947,2020-07-27,0.0546,0.0000,0,0
37.67839,39.31427,2021-06-23,0.3349,0.1079,4,1
37.21461,38.87098,2021-06-23,0.1374,-0.1361,7,0
36.86689,31.40285,2021-07-29,0.3958,-0.0080,4,1
36.48354,31.85489,2021-07-29,-0.0070,0.0097,0,0
37.19521,39.52905,2020-12-06,0.4066,0.1173,4,1
36.74449,39.90114,2020-12-06,0.1340,-0.0602,7,0
36.87589,31.34223,2021-07-28,0.8242,0.1831,1,1
37.33543,31.69004,2021-07-28,0.7402,0.2889,1,0
38.29342,32.31327,2023-08-23,0.1684,-0.0076,4,0
37.97556,40.96349,2023-08-30,0.1188,-0.0734,7,1
38.35033,41.39196,2023-08-30,0.4272,0.0806,4,0
37.46662,39.58862,2020-09-05,0.1074,-0.0170,7,1
37.87206,39.09959,2020-09-05,0.1089,-0.0854,7,0
37.74478,40.44046,2020-10-13,0.1782,0.0517,4,1
37.30435,39.98782,2020-10-13,0.0930,-0.1051,4,0
36.35352,32.45431,2021-08-01,0.5492,0.1015,1,0
37.14629,41.6507,2021-06-09,0.2293,0.1048,4,1
36.83320,41.20155,2021-06-09,0.0997,-0.1235,7,0
37.15855,40.61272,2021-11-11,0.3087,0.0138,6,1
37.63950,40.94140,2021-11-11,0.1620,-0.1563,5,0
36.98949,28.74886,2021-07-30,0.5280,0.1487,1,1
37.43839,29.20601,2021-07-30,0.4593,-0.0206,5,0
36.31078,29.35291,2021-08-11,0.4444,0.0467,6,1
36.62057,28.87454,2021-08-11,-0.8145,-0.8435,0,0
36.09049,32.61699,2020-10-27,0.2924,-0.1186,1,1
36.87798,35.2391,2021-08-30,0.1722,-0.1039,4,1
37.22407,35.60319,2021-08-30,0.1342,-0.1666,5,0
37.17033,35.81071,2020-09-13,0.2144,-0.1423,4,1
37.53801,36.27922,2020-09-13,0.8398,0.1769,1,0
37.26815,37.79475,2021-10-15,0.3416,0.0261,1,0
37.49114,32.74902,2020-10-27,0.1668,-0.0149,4,1
37.95980,32.40277,2020-10-27,0.0903,-0.1177,7,0
37.55598,31.8174,2020-08-25,0.1249,-0.0779,4,1
38.03701,32.25703,2020-08-25,0.2578,-0.1316,5,0
37.53568,38.01897,2023-10-11,0.1741,0.1100,4,1
37.13971,38.34907,2023-10-11,0.1637,-0.0501,5,0
38.36261,32.60522,2021-11-15,0.2545,0.0121,4,1
36.98002,40.26027,2021-01-06,0.4602,0.0549,4,1
37.30015,40.75340,2021-01-06,0.1815,-0.1183,7,0
40.66967,27.1787,2022-07-22,0.5144,0.0555,1,1
40.21667,26.86923,2022-07-22,0.3131,-0.1311,5,0
36.17469,33.56376,2022-09-07,0.2487,-0.0562,1,1
35.79873,33.23508,2022-09-07,-0.2160,0.1598,0,0
37.08896,41.54095,2020-07-25,0.1392,-0.1308,4,1
36.61566,41.97869,2020-07-25,0.1225,-0.1647,4,0
36.67991,38.83311,2023-06-26,0.1268,-0.0800,4,0
36.28436,36.32895,2020-09-04,0.3162,0.0110,4,1
36.60112,36.62899,2020-09-04,0.3404,-0.0133,5,0
36.85405,38.62479,2021-06-15,0.2654,0.1172,4,1
36.48343,39.02580,2021-06-15,0.0918,-0.0703,7,0
36.76036,38.78378,2020-06-18,0.1823,-0.0230,4,1
36.41043,39.24177,2020-06-18,0.2165,-0.1588,4,0
39.54295,32.32557,2021-07-29,0.1472,-0.1811,7,1
39.14070,32.68851,2021-07-29,0.0659,-0.1209,7,0
37.08082,40.32838,2021-10-16,0.6853,0.2896,4,1
36.76051,40.66673,2021-10-16,0.0905,-0.1136,4,0
37.25571,39.62774,2020-06-29,0.2307,0.1167,4,1
36.95997,31.43033,2021-07-30,0.7366,0.2809,1,1
36.51629,31.78767,2021-07-30,0.0197,-0.0407,0,0
37.38888,37.02562,2023-09-13,0.7001,0.3366,4,1
37.07645,37.47006,2023-09-13,0.1790,-0.1539,4,0
36.22471,33.2069,2021-07-15,0.4377,-0.0386,1,1
35.78530,32.74936,2021-07-15,-0.0537,0.1493,0,0
36.95497,39.34503,2021-11-17,0.1965,-0.0626,4,1
37.42318,38.88747,2021-11-17,0.1105,-0.0861,7,0
37.52954,35.73805,2021-08-22,0.2416,-0.0347,4,0
36.83982,35.00478,2020-08-30,0.4735,-0.0034,4,1
36.58917,32.87339,2021-07-28,-0.1081,0.0923,0,0
36.71351,39.42290,2023-07-01,0.2191,-0.0470,4,0
40.16218,25.75959,2020-10-31,0.2445,-0.1047,5,1
40.54530,26.23616,2020-10-31,-0.3504,0.1176,0,0
36.88225,31.58113,2021-07-28,0.7171,0.2323,1,1
36.43300,31.19195,2021-07-28,0.0351,-0.0279,0,0
38.1883,40.55058,2023-09-30,0.1565,-0.0621,4,1
37.84547,40.87943,2023-09-30,0.2629,0.0940,4,0
36.93073,40.1052,2020-10-29,0.2767,-0.0115,4,1
37.31144,40.41067,2020-10-29,0.2812,-0.0331,5,0
36.9171,31.52881,2021-07-29,0.7065,0.2047,1,1
36.56743,31.94645,2021-07-29,0.4137,-0.0915,5,0
37.40815,37.02464,2023-09-13,0.1117,-0.0576,7,1
37.05302,37.44673,2023-09-13,0.1631,-0.3579,4,0
37.7187,38.42729,2020-06-27,0.2072,-0.0294,4,1
37.31616,38.05119,2020-06-27,0.1422,-0.2064,7,0
37.86444,40.40896,2024-04-15,0.1991,-0.0703,4,1
38.17980,39.94536,2024-04-15,0.6525,0.1777,4,0
37.06102,41.66212,2020-07-20,0.1293,-0.0339,4,0
37.73211,38.75441,2023-10-21,0.1036,-0.0363,4,1
38.20374,38.37882,2023-10-21,0.2488,-0.1045,5,0
37.10997,39.21918,2020-06-22,0.1868,0.0659,4,1
37.53455,38.80064,2020-06-22,0.1414,-0.1929,4,0
37.64195,40.53508,2020-10-18,0.0968,-0.0819,4,1
37.23901,40.95266,2020-10-18,0.1041,-0.1421,4,0
37.0685,40.36496,2021-11-14,0.2058,-0.0095,4,1
36.59641,40.80331,2021-11-14,0.1124,-0.2095,4,0
39.46156,34.08036,2023-10-27,0.1125,-0.1111,4,1
38.96747,33.76379,2023-10-27,0.2237,-0.1378,4,0
37.73143,39.49592,2021-06-29,0.3800,0.2386,4,1
38.13034,39.97530,2021-06-29,0.2494,0.1572,4,0
37.62406,42.61355,2021-09-09,0.3537,0.0043,1,1
37.22853,42.13763,2021-09-09,0.1919,0.0087,6,0
37.60898,35.43782,2023-08-23,0.3005,0.0317,1,0
36.70405,39.2113,2023-06-10,0.1459,-0.0106,7,1
36.34382,39.68777,2023-06-10,0.0549,-0.0328,7,0
38.28443,39.90606,2021-06-26,0.2090,-0.0104,4,0
38.18649,32.16666,2023-09-13,0.1420,-0.0274,4,0
37.58885,37.98922,2023-08-24,0.1364,-0.1157,4,1
37.89172,38.46936,2023-08-24,0.3402,-0.0428,1,0
38.67506,40.37374,2021-06-26,0.2136,-0.1509,4,1
39.11337,39.96420,2021-06-26,0.7125,0.1708,2,0
36.49959,31.02723,2021-07-31,0.0140,-0.0794,0,0
38.46661,40.87931,2021-09-20,0.1125,-0.1549,4,0
37.81022,31.74467,2023-09-07,0.1978,-0.0870,7,1
37.43851,32.12567,2023-09-07,0.4312,0.0303,4,0
36.90311,44.14494,2023-08-25,0.1145,-0.1408,7,0
37.49281,40.43991,2020-10-16,0.2723,0.0092,4,1
37.84965,39.96776,2020-10-16,0.0808,-0.0985,7,0
37.23762,39.72159,2020-07-03,0.2248,0.0635,4,1
36.79745,39.32884,2020-07-03,0.1015,-0.1090,4,0
37.45388,28.00695,2021-08-06,0.6040,0.0491,1,1
37.78670,28.50354,2021-08-06,0.2027,0.0670,1,0
38.65771,31.19073,2021-11-16,0.3179,-0.1160,5,1
36.95792,39.37238,2023-06-27,0.1288,-0.1584,7,0
36.3065,36.51482,2023-09-03,0.2849,-0.0251,4,1
37.81303,38.75257,2023-10-12,0.3842,0.0508,4,1
37.40465,39.10888,2023-10-12,0.2154,0.0020,4,0
38.45405,38.45935,2021-02-28,0.0976,-0.1355,7,1
37.30592,39.63287,2020-07-02,0.1353,-0.1289,4,1
36.99266,39.18408,2020-07-02,0.1469,-0.0825,4,0
37.01651,27.76307,2021-08-01,0.1993,-0.0606,5,1
37.20392,36.85327,2020-08-25,0.1125,-0.1121,4,1
37.69417,36.36485,2020-08-25,0.1758,-0.0595,4,0
40.46342,40.06286,2023-08-25,0.4148,-0.0457,7,1
40.00147,39.72732,2023-08-25,0.4918,-0.0853,5,0
40.03529,44.22268,2022-03-31,0.2475,-0.1134,4,1
37.15042,35.86686,2020-08-30,0.2304,-0.1490,4,1
36.87298,38.63043,2020-06-28,0.1115,-0.0568,7,1
36.48021,38.25117,2020-06-28,-0.0605,0.0000,0,0
37.67762,39.5294,2020-07-04,0.1575,0.0505,4,1
38.12089,39.93870,2020-07-04,0.1751,-0.1448,4,0
37.56902,28.98473,2023-01-03,0.1706,-0.2065,4,1
37.30352,35.29747,2020-09-04,0.6412,0.1850,1,0
37.55027,42.01426,2020-08-04,0.4996,0.0338,1,1
37.20603,41.63084,2020-08-04,0.1966,-0.1719,7,0
37.72479,39.34903,2023-09-25,0.1799,-0.0416,7,1
37.41203,39.04686,2023-09-25,0.1269,-0.1394,4,0
38.659,31.04357,2021-10-30,0.2662,-0.0320,4,1
38.28702,30.60042,2021-10-30,0.2054,-0.0999,5,0
37.71668,31.26487,2021-08-11,0.4875,-0.0237,5,0
41.43019,28.01385,2020-03-21,0.3547,-0.2114,1,1
41.83636,27.59135,2020-03-21,0.5361,-0.0098,5,0
36.77804,28.16567,2021-07-29,0.7986,0.2237,1,1
36.33716,27.85241,2021-07-29,-0.0179,-0.1132,0,0
36.86269,39.16012,2020-06-06,0.3693,0.2638,4,1
36.39234,39.50343,2020-06-06,0.6900,0.2315,4,0
36.22585,35.76124,2020-12-25,-0.2734,0.3881,0,0
37.08607,36.04109,2020-09-15,0.1718,-0.1603,4,1
37.39500,36.49540,2020-09-15,0.6351,0.2302,1,0
37.20938,35.87022,2020-09-04,0.2137,-0.1039,4,1
37.70878,36.30422,2020-09-04,0.7886,0.0954,1,0
37.74984,38.41484,2021-09-09,0.1355,-0.0513,4,1
37.36171,38.04356,2021-09-09,0.1494,-0.1398,4,0
36.77151,35.22355,2020-08-30,0.2261,-0.0551,4,1
36.37513,35.54907,2020-08-30,0.0196,-0.0511,0,0
37.2375,36.94513,2023-07-17,0.1077,-0.1435,7,1
37.19287,39.09171,2021-06-20,0.2633,0.0822,4,1
36.88806,39.40810,2021-06-20,0.1016,-0.1215,6,0
38.77263,36.11932,2023-09-24,0.1311,0.0070,7,1
39.12490,36.53442,2023-09-24,0.2150,-0.0917,4,0
38.38823,40.42575,2020-10-13,0.1030,-0.0436,7,1
37.89610,40.77615,2020-10-13,0.7812,0.3824,1,0
37.26,39.82647,2021-01-10,0.2546,0.0637,4,1
36.98304,39.01965,2020-11-24,0.4364,0.1072,4,1
36.64635,38.54505,2020-11-24,0.0968,-0.0570,7,0
37.28067,37.03611,2023-10-05,0.1406,-0.0476,4,1
37.75026,36.60155,2023-10-05,0.5877,-0.3738,1,0
36.95703,31.42959,2021-07-31,0.6041,0.1819,1,1
37.34673,31.75214,2021-07-31,0.3618,-0.1587,5,0
37.30476,37.03541,2020-09-29,0.3492,-0.0562,4,1
36.85228,37.36798,2020-09-29,0.1002,-0.0053,7,0
37.06164,40.22112,2021-06-20,0.3019,0.1254,4,1
36.65181,39.84859,2021-06-20,0.1201,-0.1023,7,0
38.63342,31.21684,2022-04-14,0.1902,-0.2242,4,1
38.25353,30.82428,2022-04-14,-0.3180,-0.0511,0,0
37.64309,44.11445,2021-09-30,0.1651,-0.0518,4,0
38.34302,40.39316,2022-07-25,0.3886,0.0149,4,1
38.70559,39.97059,2022-07-25,0.1398,-0.0941,7,0
37.36151,35.46337,2021-07-28,0.6538,0.1395,1,1
39.96895,32.57063,2023-07-01,0.4762,0.1057,5,1
39.47756,32.24409,2023-07-01,0.1833,-0.1492,4,0
36.83048,28.19876,2021-07-31,0.8625,0.3063,1,1
37.22786,27.70690,2021-07-31,0.4140,0.0368,4,0
37.79349,38.57885,2021-07-28,0.1638,-0.0984,7,1
37.47176,38.19427,2021-07-28,0.1319,-0.1455,7,0
37.57011,38.42005,2021-06-15,0.1871,-0.0322,4,1
37.17785,38.06698,2021-06-15,0.1406,-0.1095,4,0
37.29488,33.24989,2023-03-10,0.1299,-0.1183,4,1
36.80591,28.16216,2021-07-31,0.9058,0.2704,1,1
36.31839,28.60210,2021-07-31,0.0970,-0.1606,0,0
36.76378,35.42804,2020-08-30,0.8728,0.3023,4,1
37.15394,35.77803,2020-08-30,0.3139,-0.0982,5,0
38.41897,27.17442,2020-08-17,0.3365,-0.0561,6,1
38.77537,27.53369,2020-08-17,0.1728,-0.0038,4,0
36.78862,39.11637,2021-11-11,0.5272,0.1443,4,1
36.41721,39.49900,2021-11-11,0.0843,-0.0662,7,0
36.7877,39.89589,2020-07-03,0.1411,-0.1339,7,1
36.48712,40.23700,2020-07-03,0.1115,-0.1108,7,0
37.02219,27.44973,2021-07-31,0.4375,-0.0503,1,1
36.70513,27.91596,2021-07-31,-0.0120,-0.0739,0,0
37.61146,33.20263,2020-11-01,0.1804,-0.1032,4,1
37.22649,32.88982,2020-11-01,0.4638,0.1013,1,0
36.90072,31.423,2021-07-30,0.7933,0.2023,1,1
37.24830,31.09960,2021-07-30,0.6187,0.0962,1,0
39.15522,39.12199,2021-08-01,0.2816,-0.0201,1,1
38.69730,39.55029,2021-08-01,0.0852,-0.2274,7,0
38.99522,39.96069,2021-06-25,0.4148,0.0929,6,0
36.99776,28.87654,2021-08-06,0.7048,0.0430,1,1
36.68978,29.31443,2021-08-06,0.7368,0.2455,1,0
37.64681,38.46677,2023-07-17,0.2000,-0.1016,7,1
37.27121,38.11872,2023-07-17,0.1627,-0.1322,4,0
